Flow ID,pipeline_0_1_dec,pipeline_0_8_dec,pipeline_1_start_dec,pipeline_1_end_dec,pipeline_2_start_dec,pipeline_2_end_dec,pipeline_3_start_dec,pipeline_3_end_dec,srcPort,flow_id_hex,class_number,delta_0_us,delta_1,delta_2,delta_3,Flow Duration Original,pipeline_flow_duration,,,,,,
76.223.92.165 10.0.2.16 443 50882,729491874,729510658,729510729,729510733,729510750,729510758,,,443,0x25b6,3,12,4,8,,18567,18579,,,,,,
76.223.92.165 10.0.2.16 443 50890,729489056,729512535,729512539,729512542,729512560,729512565,,,443,0x660e,3,11,3,5,,23233,23244,,,,,,
10.0.2.16 76.223.92.165 50890 443,729488698,729512950,729512997,729513000,729513018,729513021,,,50890,0x102b,3,16,3,3,,24047,24063,,,,,,
13.248.212.111 10.0.2.16 443 42464,729760712,729768972,729769040,729769056,729769075,729769091,,,443,0x10fa,3,16,16,16,,8178,8194,,,,,,
13.248.212.111 10.0.2.16 443 58632,729763762,729776672,729776743,729776746,729776764,729776772,,,443,0x1101,3,9,3,8,,12730,12739,,,,,,
76.223.92.165 10.0.2.16 443 49330,729777436,729788447,729788495,729788498,729788515,729788520,,,443,0x16d9,3,46,3,5,,10903,10949,,,,,,
10.0.2.16 13.248.212.111 42450 443,729770887,729790530,729790601,729790608,729790626,729790634,,,42450,0x4609,3,20,7,8,,19389,19409,,,,,,
10.0.2.16 13.248.212.111 58632 443,729764205,729797459,729797523,729797527,729797545,729797552,,,58632,0x2152,3,6,4,7,,32833,32839,,,,,,
10.0.2.16 13.248.212.111 49174 443,729894060,729906136,729906207,729906212,729906229,729906240,,,49174,0x2c8b,3,28,5,11,,11866,11894,,,,,,
13.248.212.111 10.0.2.16 443 49168,729903016,729918516,729918548,729918551,729918569,729918577,,,443,0x39fa,3,53,3,8,,15293,15346,,,,,,
10.0.2.16 13.248.212.111 49168 443,729903401,729920741,729920812,729920818,729920836,729920845,,,49168,0x3ef9,3,68,6,9,,17080,17148,,,,,,
13.248.212.111 10.0.2.16 443 54070,730154828,730168624,730168698,730168713,730168732,730168747,,,443,0x3f51,3,9,15,15,,13534,13543,,,,,,
10.0.2.16 76.223.92.165 57898 443,730153174,730180081,730180152,730180159,730180177,730180187,,,57898,0x4d76,3,12,7,10,,26526,26538,,,,,,
13.248.212.111 10.0.2.16 443 49984,730404252,730412290,730412304,730412319,730412339,730412355,,,443,0x7d8b,3,42,15,16,,7969,8011,,,,,,
10.0.2.16 13.248.212.111 49984 443,730403720,730412717,730412789,730412795,730412813,730412822,,,49984,0x1050,3,43,6,9,,8857,8900,,,,,,
76.223.92.165 10.0.2.16 443 33710,730406957,730419401,730419411,730419416,730419433,730419441,,,443,0x2b74,3,24,5,8,,12345,12369,,,,,,
10.0.2.16 13.248.212.111 49972 443,730414137,730431773,730431778,730431781,730431799,730431806,,,49972,0x5bf2,3,79,3,7,,17392,17471,,,,,,
13.248.212.111 10.0.2.16 443 49972,730415138,730432204,730432240,730432243,730432261,730432268,,,443,0x48d0,3,28,3,7,,16861,16889,,,,,,
13.248.212.111 10.0.2.16 443 60912,730496776,730504207,730504279,730504286,730504304,730504314,,,443,0x2408,3,44,7,10,,7297,7341,,,,,,
10.0.2.16 13.248.212.111 60912 443,730496409,730504588,730504597,730504601,730504619,730504627,,,60912,0x4f1f,3,79,4,8,,8064,8143,,,,,,
76.223.92.165 10.0.2.16 443 60146,730493257,730504990,730505063,730505065,730505084,730505092,,,443,0x763b,3,41,2,8,,11495,11536,,,,,,
10.0.2.16 76.223.92.165 60146 443,730493857,730511172,730511243,730511251,730511269,730511274,,,60146,0x37b0,3,14,8,5,,16996,17010,,,,,,
13.248.212.111 10.0.2.16 443 60910,730506691,730524715,730524775,730524777,730524795,730524801,,,443,0x4703,3,31,2,6,,17772,17803,,,,,,
13.248.212.111 10.0.2.16 443 40258,730618496,730626144,730626219,730626231,730626250,730626266,,,443,0x2891,3,89,12,16,,7509,7598,,,,,,
13.248.212.111 10.0.2.16 443 58984,730634334,730643445,730643516,730643522,730643539,730643545,,,443,0x47f3,3,4,6,6,,8926,8930,,,,,,
10.0.2.16 13.248.212.111 58984 443,730633993,730643772,730643826,730643829,730643846,730643854,,,58984,0x2a4d,3,31,3,8,,9702,9733,,,,,,
10.0.2.16 76.223.92.165 53458 443,730628314,730662689,730662761,730662765,730662783,730662789,,,53458,0x496d,3,31,4,6,,33872,33903,,,,,,
10.0.2.16 13.248.212.111 33912 443,730695225,730717120,730717191,730717197,730717215,730717223,,,33912,0x32b0,3,51,6,8,,21642,21693,,,,,,
13.248.212.111 10.0.2.16 443 33912,730695638,730717761,730717805,730717810,730717828,730717832,,,443,0x55e7,3,6,5,4,,21918,21924,,,,,,
13.248.212.111 10.0.2.16 443 40980,730953019,730965100,730965173,730965192,730965213,730965229,,,443,0x4b44,3,19,19,16,,11939,11958,,,,,,
13.248.212.111 10.0.2.16 443 39818,730960601,730974701,730974719,730974723,730974740,730974748,,,443,0x303c,3,0,4,8,,13963,13963,,,,,,
10.0.2.16 13.248.212.111 40994 443,730965441,730975637,730975639,730975643,730975661,730975670,,,40994,0x4303,3,25,4,9,,10103,10128,,,,,,
10.0.2.16 13.248.212.111 40980 443,730953411,730983520,730983591,730983596,730983614,730983621,,,40980,0x74c7,3,11,5,7,,29718,29729,,,,,,
76.223.92.165 10.0.2.16 443 56494,731216724,731228436,731228509,731228524,731228543,731228558,,,443,0x4d83,3,76,15,15,,11591,11667,,,,,,
10.0.2.16 76.223.92.165 56494 443,731216273,731228831,731228843,731228848,731228866,731228874,,,56494,0x7bf6,3,17,5,8,,12383,12400,,,,,,
76.223.92.165 10.0.2.16 443 56492,731225302,731240825,731240897,731240899,731240917,731240925,,,443,0x7d6d,3,58,2,8,,15255,15313,,,,,,
10.0.2.16 13.248.212.111 36822 443,731217774,731241591,731241663,731241667,731241685,731241688,,,36822,0x6026,3,16,4,3,,23439,23455,,,,,,
76.223.92.165 10.0.2.16 443 33342,731508820,731517074,731517148,731517163,731517182,731517198,,,443,0x230f,3,72,15,16,,8096,8168,,,,,,
10.0.2.16 76.223.92.165 33342 443,731508369,731517411,731517482,731517486,731517504,731517514,,,33342,0x3675,3,102,4,10,,8896,8998,,,,,,
76.223.92.165 10.0.2.16 443 40296,731511235,731525406,731525478,731525482,731525500,731525509,,,443,0x3ef3,3,24,4,9,,13917,13941,,,,,,
13.248.212.111 10.0.2.16 443 58464,731515125,731527081,731527152,731527155,731527173,731527180,,,443,0x74bc,3,25,3,7,,11775,11800,,,,,,
10.0.2.16 13.248.212.111 58464 443,731515462,731528143,731528214,731528223,731528241,731528250,,,58464,0x1ba6,3,16,9,9,,12436,12452,,,,,,
10.0.2.16 76.223.92.165 40296 443,731511673,731535361,731535432,731535437,731535454,731535461,,,40296,0x6dfb,3,93,5,7,,23310,23403,,,,,,
10.0.2.16 13.248.212.111 55694 443,731587450,731607301,731607372,731607376,731607394,731607400,,,55694,0x665e,3,45,4,6,,19493,19538,,,,,,
13.248.212.111 10.0.2.16 443 59944,731742320,731752855,731752914,731752928,731752947,731752960,,,443,0x4e27,3,21,14,13,,10426,10447,,,,,,
10.0.2.16 13.248.212.111 59944 443,731741877,731753322,731753394,731753398,731753416,731753422,,,59944,0x6f75,3,86,4,6,,11232,11318,,,,,,
76.223.92.165 10.0.2.16 443 38378,731746568,731760982,731761054,731761059,731761077,731761083,,,443,0x2c2b,3,92,5,6,,14156,14248,,,,,,
10.0.2.16 76.223.92.165 38378 443,731746991,731766414,731766486,731766492,731766510,731766517,,,38378,0x3980,3,18,6,7,,19090,19108,,,,,,
76.223.92.165 10.0.2.16 443 50476,731810868,731823394,731823409,731823415,731823433,731823440,,,443,0x1b37,3,0,6,7,,12401,12401,,,,,,
10.0.2.16 76.223.92.165 50476 443,731810418,731823800,731823871,731823874,731823892,731823898,,,50476,0x4079,3,84,3,6,,13178,13262,,,,,,
76.223.92.165 10.0.2.16 443 46320,731814981,731832952,731833024,731833028,731833046,731833052,,,443,0x2321,3,46,4,6,,17657,17703,,,,,,
76.223.92.165 10.0.2.16 443 50484,731819887,731835113,731835136,731835139,731835157,731835163,,,443,0x290e,3,76,3,6,,15076,15152,,,,,,
10.0.2.16 76.223.92.165 46326 443,731811919,731836150,731836193,731836197,731836215,731836221,,,46326,0x33c2,3,89,4,6,,23914,24003,,,,,,
10.0.2.16 76.223.92.165 50484 443,731820246,731840343,731840415,731840419,731840437,731840443,,,50484,0x12a2,3,12,4,6,,19797,19809,,,,,,
10.0.2.16 76.223.92.165 46320 443,731815373,731849265,731849281,731849286,731849304,731849309,,,46320,0x21b0,3,27,5,5,,33383,33410,,,,,,
10.0.2.16 76.223.92.165 44886 443,731872044,731885000,731885006,731885010,731885028,731885034,,,44886,0x6d4a,3,87,4,6,,12746,12833,,,,,,
76.223.92.165 10.0.2.16 443 45594,731876821,731894573,731894629,731894632,731894650,731894655,,,443,0x6860,3,20,3,5,,17491,17511,,,,,,
76.223.92.165 10.0.2.16 443 44878,731881978,731896811,731896882,731896885,731896903,731896907,,,443,0x3585,3,11,3,4,,14584,14595,,,,,,
76.223.92.165 10.0.2.16 443 45610,731873972,731897117,731897226,731897231,731897252,731897259,,,443,0x7ae3,3,121,5,7,,22793,22914,,,,,,
10.0.2.16 76.223.92.165 45610 443,731873529,731897489,731897545,731897548,731897566,731897571,,,45610,0x3025,3,16,3,5,,23572,23588,,,,,,
10.0.2.16 76.223.92.165 45594 443,731877182,731906548,731906579,731906584,731906602,731906609,,,45594,0x1593,3,0,5,7,,28896,28896,,,,,,
76.223.92.165 10.0.2.16 443 43158,731943882,731957227,731957298,731957306,731957324,731957334,,,443,0x5faa,3,54,8,10,,13127,13181,,,,,,
10.0.2.16 76.223.92.165 39570 443,731958368,731974217,731974292,731974296,731974315,731974320,,,39570,0x7a9b,3,31,4,5,,15591,15622,,,,,,
76.223.92.165 10.0.2.16 443 54120,732170340,732183383,732183457,732183472,732183492,732183508,,,443,0x1c68,3,72,15,16,,12876,12948,,,,,,
10.0.2.16 76.223.92.165 54120 443,732169893,732183865,732183937,732183942,732183960,732183970,,,54120,0x25f0,3,12,5,10,,13723,13735,,,,,,
13.248.212.111 10.0.2.16 443 50474,732174606,732193934,732193936,732193941,732193959,732193968,,,443,0x4c33,3,78,5,9,,19144,19222,,,,,,
76.223.92.165 10.0.2.16 443 54114,732179979,732196433,732196497,732196500,732196517,732196526,,,443,0x6f3e,3,34,3,9,,16239,16273,,,,,,
13.248.212.111 10.0.2.16 443 50484,732171922,732196779,732196805,732196808,732196826,732196832,,,443,0x2f38,3,4,3,6,,24558,24562,,,,,,
13.248.212.111 10.0.2.16 443 38578,732254991,732268111,732268178,732268184,732268202,732268210,,,443,0x2dd4,3,12,6,8,,12944,12956,,,,,,
13.248.212.111 10.0.2.16 443 35626,732259311,732277660,732277732,732277735,732277753,732277759,,,443,0x6ea8,3,9,3,6,,18107,18116,,,,,,
10.0.2.16 13.248.212.111 38570 443,732264979,732279456,732279527,732279532,732279550,732279554,,,38570,0x1953,3,58,5,4,,14247,14305,,,,,,
13.248.212.111 10.0.2.16 443 38570,732264555,732279831,732279833,732279836,732279853,732279860,,,443,0x1fed,3,2,3,7,,15063,15065,,,,,,
13.248.212.111 10.0.2.16 443 35628,732256481,732280217,732280288,732280291,732280309,732280313,,,443,0x3f9a,3,65,3,4,,23345,23410,,,,,,
10.0.2.16 13.248.212.111 35628 443,732256047,732280525,732280592,732280595,732280613,732280617,,,35628,0x3735,3,4,3,4,,24118,24122,,,,,,
10.0.2.16 13.248.212.111 35626 443,732259659,732286502,732286574,732286578,732286596,732286601,,,35626,0x2547,3,14,4,5,,26431,26445,,,,,,
13.248.212.111 10.0.2.16 443 50860,732342566,732363073,732363144,732363148,732363167,732363172,,,443,0x140c,3,19,4,5,,20161,20180,,,,,,
10.0.2.16 13.248.212.111 50860 443,732342199,732363416,732363452,732363455,732363473,732363478,,,50860,0x7672,3,91,3,5,,20964,21055,,,,,,
13.248.212.111 10.0.2.16 443 50852,732345326,732363835,732363906,732363909,732363927,732363930,,,443,0x57b4,3,85,3,3,,18227,18312,,,,,,
10.0.2.16 76.223.92.165 58810 443,732350836,732372934,732373006,732373011,732373029,732373036,,,58810,0x511d,3,4,5,7,,21831,21835,,,,,,
76.223.92.165 10.0.2.16 443 58810,732350390,732373393,732373463,732373466,732373484,732373489,,,443,0x4fa3,3,61,3,5,,22651,22712,,,,,,
76.223.92.165 10.0.2.16 443 56602,732536125,732547289,732547362,732547376,732547395,732547408,,,443,0x4726,3,17,14,13,,11053,11070,,,,,,
10.0.2.16 76.223.92.165 56602 443,732535709,732547669,732547688,732547693,732547711,732547720,,,56602,0x34f2,3,13,5,9,,11833,11846,,,,,,
10.0.2.16 13.248.212.111 37808 443,732537179,732556139,732556194,732556196,732556214,732556219,,,37808,0x5e6d,3,31,2,5,,18768,18799,,,,,,
13.248.212.111 10.0.2.16 443 34110,732891544,732899180,732899249,732899269,732899291,732899308,,,443,0x41d2,3,23,20,17,,7542,7565,,,,,,
10.0.2.16 13.248.212.111 34110 443,732890948,732899562,732899593,732899600,732899618,732899630,,,34110,0x6d5b,3,18,7,12,,8504,8522,,,,,,
76.223.92.165 10.0.2.16 443 53340,732894126,732906409,732906481,732906487,732906505,732906517,,,443,0x1cc3,3,30,6,12,,12051,12081,,,,,,
10.0.2.16 76.223.92.165 53326 443,732908536,732918816,732918887,732918891,732918909,732918917,,,53326,0x637a,3,13,4,8,,10131,10144,,,,,,
76.223.92.165 10.0.2.16 443 41124,732902828,732920926,732920997,732921000,732921018,732921025,,,443,0x2508,3,71,3,7,,17905,17976,,,,,,
13.248.212.111 10.0.2.16 443 49138,732974250,732985731,732985769,732985778,732985797,732985805,,,443,0x3ec2,3,26,9,8,,11308,11334,,,,,,
10.0.2.16 13.248.212.111 49138 443,732973920,732986161,732986233,732986237,732986255,732986268,,,49138,0x43c0,3,18,4,13,,12102,12120,,,,,,
13.248.212.111 10.0.2.16 443 49126,732983192,732997713,732997728,732997730,732997749,732997755,,,443,0x2e9f,3,21,2,6,,14322,14343,,,,,,
76.223.92.165 10.0.2.16 443 51648,732975720,732998111,732998182,732998186,732998204,732998208,,,443,0x297c,3,15,4,4,,22012,22027,,,,,,
76.223.92.165 10.0.2.16 443 51082,733196201,733213628,733213697,733213701,733213719,733213727,,,443,0x2309,3,44,4,8,,17271,17315,,,,,,
10.0.2.16 76.223.92.165 51082 443,733195792,733214083,733214154,733214158,733214176,733214184,,,51082,0x5db2,3,51,4,8,,18064,18115,,,,,,
76.223.92.165 10.0.2.16 443 41748,733404988,733412293,733412365,733412375,733412394,733412405,,,443,0x3e86,3,27,10,11,,7257,7284,,,,,,
13.248.212.111 10.0.2.16 443 44612,733407696,733420067,733420138,733420142,733420160,733420169,,,443,0x43e6,3,30,4,9,,12167,12197,,,,,,
76.223.92.165 10.0.2.16 443 41746,733415305,733428452,733428502,733428504,733428523,733428530,,,443,0x6fb4,3,88,2,7,,13021,13109,,,,,,
10.0.2.16 13.248.212.111 44612 443,733408115,733434772,733434784,733434791,733434809,733434819,,,44612,0x52cf,3,2,7,10,,26338,26340,,,,,,
76.223.92.165 10.0.2.16 443 35038,733562084,733574110,733574183,733574194,733574213,733574226,,,443,0x54c8,3,9,11,13,,11864,11873,,,,,,
76.223.92.165 10.0.2.16 443 35034,733571162,733587003,733587032,733587035,733587053,733587059,,,443,0x3514,3,10,3,6,,15648,15658,,,,,,
13.248.212.111 10.0.2.16 443 38038,733563578,733587330,733587337,733587340,733587358,733587361,,,443,0x5ffd,3,16,3,3,,23480,23496,,,,,,
10.0.2.16 13.248.212.111 38038 443,733563130,733587732,733587790,733587793,733587811,733587816,,,38038,0x3cfd,3,15,3,5,,24277,24292,,,,,,
76.223.92.165 10.0.2.16 443 38038,733724287,733735894,733735963,733735978,733735998,733736015,,,443,0x59cb,3,28,15,17,,11419,11447,,,,,,
13.248.212.111 10.0.2.16 443 47144,733728328,733746083,733746154,733746159,733746177,733746184,,,443,0x6403,3,50,5,7,,17471,17521,,,,,,
76.223.92.165 10.0.2.16 443 49230,733725785,733748801,733748849,733748852,733748870,733748876,,,443,0x1ac3,3,9,3,6,,22666,22675,,,,,,
10.0.2.16 13.248.212.111 47144 443,733728740,733763230,733763301,733763307,733763325,733763335,,,47144,0x402b,3,4,6,10,,33992,33996,,,,,,
76.223.92.165 10.0.2.16 443 55230,733997670,734008733,734008805,734008812,734008830,734008841,,,443,0x1739,3,11,7,11,,10996,11007,,,,,,
13.248.212.111 10.0.2.16 443 47974,734004817,734012632,734012698,734012701,734012719,734012729,,,443,0x4379,3,43,3,10,,7781,7824,,,,,,
10.0.2.16 13.248.212.111 47974 443,734004371,734013086,734013158,734013162,734013180,734013190,,,47974,0x2e2b,3,24,4,10,,8575,8599,,,,,,
10.0.2.16 76.223.92.165 53366 443,734099524,734115055,734115079,734115086,734115105,734115117,,,53366,0x252a,3,20,7,12,,15345,15365,,,,,,
76.223.92.165 10.0.2.16 443 40320,734105070,734123712,734123784,734123787,734123804,734123807,,,443,0x22b4,3,75,3,3,,18332,18407,,,,,,
10.0.2.16 76.223.92.165 53380 443,734101014,734125854,734125884,734125889,734125907,734125917,,,53380,0x35c5,3,73,5,10,,24523,24596,,,,,,
10.0.2.16 76.223.92.165 40316 443,734107626,734140993,734141064,734141071,734141088,734141096,,,40316,0x6d35,3,4,7,8,,32815,32819,,,,,,
76.223.92.165 10.0.2.16 443 36114,734169057,734181188,734181259,734181264,734181283,734181290,,,443,0x5e4d,3,13,5,7,,11937,11950,,,,,,
10.0.2.16 76.223.92.165 36114 443,734168690,734181646,734181717,734181720,734181738,734181744,,,36114,0x2a47,3,23,3,6,,12762,12785,,,,,,
10.0.2.16 76.223.92.165 36002 443,734166465,734185531,734185602,734185604,734185622,734185628,,,36002,0x54b0,3,21,2,6,,18771,18792,,,,,,
76.223.92.165 10.0.2.16 443 36106,734166150,734192120,734192180,734192182,734192200,734192203,,,443,0x6c74,3,134,2,3,,25601,25735,,,,,,
10.0.2.16 76.223.92.165 36106 443,734165764,734192868,734192930,734192936,734192955,734192962,,,36106,0x789c,3,50,6,7,,26719,26769,,,,,,
10.0.2.16 76.223.92.165 35988 443,734167956,734203022,734203069,734203074,734203092,734203096,,,35988,0x6374,3,21,5,4,,34577,34598,,,,,,
76.223.92.165 10.0.2.16 443 48436,734297102,734304393,734304465,734304473,734304492,734304500,,,443,0x25cc,3,33,8,8,,7187,7220,,,,,,
10.0.2.16 76.223.92.165 48436 443,734296692,734304742,734304780,734304785,734304803,734304810,,,48436,0x2a20,3,18,5,7,,7943,7961,,,,,,
76.223.92.165 10.0.2.16 443 36340,734299833,734311736,734311804,734311808,734311826,734311833,,,443,0x5080,3,31,4,7,,11736,11767,,,,,,
76.223.92.165 10.0.2.16 443 36348,734312490,734321723,734321794,734321798,734321816,734321824,,,443,0x1338,3,23,4,8,,9116,9139,,,,,,
76.223.92.165 10.0.2.16 443 48444,734307310,734323902,734323904,734323907,734323925,734323930,,,443,0x6674,3,102,3,5,,16362,16464,,,,,,
10.0.2.16 76.223.92.165 48444 443,734306956,734326069,734326141,734326146,734326164,734326170,,,48444,0x49c6,3,49,5,6,,18864,18913,,,,,,
76.223.92.165 10.0.2.16 443 35270,734355757,734363209,734363281,734363284,734363302,734363310,,,443,0x65f2,3,92,3,8,,7295,7387,,,,,,
10.0.2.16 76.223.92.165 35270 443,734355355,734363722,734363738,734363742,734363760,734363767,,,35270,0x184b,3,22,4,7,,8273,8295,,,,,,
76.223.92.165 10.0.2.16 443 57350,734371416,734383638,734383710,734383715,734383733,734383740,,,443,0x11a1,3,46,5,7,,12104,12150,,,,,,
10.0.2.16 76.223.92.165 57350 443,734370970,734384013,734384020,734384023,734384041,734384047,,,57350,0x59e5,3,56,3,6,,12864,12920,,,,,,
76.223.92.165 10.0.2.16 443 35264,734365611,734390079,734390149,734390151,734390169,734390175,,,443,0x34c0,3,7,2,6,,24144,24151,,,,,,
76.223.92.165 10.0.2.16 443 48522,734570007,734581283,734581295,734581311,734581330,734581345,,,443,0x5f3c,3,45,16,15,,11198,11243,,,,,,
76.223.92.165 10.0.2.16 443 55248,734571419,734594405,734594477,734594480,734594497,734594504,,,443,0x20b5,3,9,3,7,,22610,22619,,,,,,
10.0.2.16 76.223.92.165 48510 443,734579051,734596245,734596279,734596284,734596302,734596311,,,48510,0x35a0,3,7,5,9,,16948,16955,,,,,,
10.0.2.16 76.223.92.165 55246 443,734574354,734608893,734608964,734608969,734608988,734608996,,,55246,0x4e2c,3,34,5,8,,34008,34042,,,,,,
13.248.212.111 10.0.2.16 443 45036,734838934,734852360,734852433,734852449,734852469,734852485,,,443,0x1aa6,3,80,16,16,,13233,13313,,,,,,
10.0.2.16 13.248.212.111 45036 443,734838500,734852694,734852766,734852769,734852787,734852793,,,45036,0x7ee3,3,15,3,6,,14013,14028,,,,,,
76.223.92.165 10.0.2.16 443 41060,734846706,734865212,734865285,734865289,734865307,734865314,,,443,0x19f5,3,22,4,7,,18244,18266,,,,,,
10.0.2.16 76.223.92.165 41060 443,734847301,734867824,734867839,734867846,734867864,734867872,,,41060,0x31d1,3,2,7,8,,20299,20301,,,,,,
76.223.92.165 10.0.2.16 443 47510,734893153,734900461,734900534,734900546,734900566,734900577,,,443,0x1bc6,3,36,12,11,,7188,7224,,,,,,
10.0.2.16 76.223.92.165 47510 443,734892730,734900833,734900860,734900865,734900883,734900895,,,47510,0x700f,3,9,5,12,,7991,8000,,,,,,
13.248.212.111 10.0.2.16 443 55984,734895821,734907663,734907734,734907739,734907757,734907767,,,443,0x4f56,3,55,5,10,,11623,11678,,,,,,
76.223.92.165 10.0.2.16 443 47508,734902896,734919628,734919699,734919702,734919720,734919724,,,443,0x2b28,3,62,3,4,,16458,16520,,,,,,
10.0.2.16 13.248.212.111 55984 443,734896392,734925585,734925656,734925664,734925682,734925693,,,55984,0x720f,3,64,8,11,,28734,28798,,,,,,
13.248.212.111 10.0.2.16 443 43784,735042641,735065563,735065636,735065647,735065666,735065677,,,443,0x339a,3,54,11,11,,22678,22732,,,,,,
10.0.2.16 13.248.212.111 43784 443,735042192,735066202,735066256,735066264,735066282,735066292,,,43784,0x6959,3,11,8,10,,23763,23774,,,,,,
76.223.92.165 10.0.2.16 443 48638,735213799,735224360,735224432,735224443,735224462,735224473,,,443,0x6a67,3,18,11,11,,10409,10427,,,,,,
10.0.2.16 76.223.92.165 48626 443,735211543,735243933,735244005,735244010,735244028,735244037,,,48626,0x2e8a,3,6,5,9,,32005,32011,,,,,,
13.248.212.111 10.0.2.16 443 47902,735473504,735485264,735485327,735485338,735485358,735485369,,,443,0x5446,3,21,11,11,,11582,11603,,,,,,
10.0.2.16 13.248.212.111 47902 443,735473082,735485726,735485798,735485802,735485820,735485827,,,47902,0x379c,3,51,4,7,,12396,12447,,,,,,
76.223.92.165 10.0.2.16 443 50698,735475269,735497976,735498047,735498050,735498068,735498071,,,443,0x5af3,3,15,3,3,,22396,22411,,,,,,
10.0.2.16 13.248.212.111 47896 443,735482769,735500073,735500144,735500151,735500169,735500178,,,47896,0x25ee,3,17,7,9,,17045,17062,,,,,,
10.0.2.16 13.248.212.111 59110 443,735478095,735515620,735515657,735515663,735515681,735515689,,,59110,0x12e6,3,9,6,8,,37023,37032,,,,,,
10.0.2.16 13.248.212.111 48540 443,735723080,735737824,735737896,735737901,735737919,735737930,,,48540,0x2b35,3,31,5,11,,14536,14567,,,,,,
13.248.212.111 10.0.2.16 443 48556,735734658,735750835,735750866,735750871,735750889,735750897,,,443,0x6b3a,3,14,5,8,,16043,16057,,,,,,
76.223.92.165 10.0.2.16 443 44542,735890932,735906727,735906783,735906788,735906806,735906814,,,443,0x2d08,3,16,5,8,,15592,15608,,,,,,
13.248.212.111 10.0.2.16 443 45096,735883052,735907071,735907096,735907100,735907118,735907125,,,443,0x3ccc,3,9,4,7,,23698,23707,,,,,,
10.0.2.16 13.248.212.111 42320 443,735996511,736018270,736018341,736018349,736018366,736018376,,,42320,0x2cb7,3,77,8,10,,21491,21568,,,,,,
10.0.2.16 76.223.92.165 56420 443,736187427,736200776,736200791,736200797,736200815,736200825,,,56420,0x2d49,3,79,6,10,,13202,13281,,,,,,
13.248.212.111 10.0.2.16 443 51774,736192192,736210416,736210487,736210491,736210509,736210517,,,443,0x604a,3,11,4,8,,17985,17996,,,,,,
13.248.212.111 10.0.2.16 443 51772,736189361,736211021,736211093,736211095,736211113,736211117,,,443,0x50a4,3,22,2,4,,21359,21381,,,,,,
10.0.2.16 13.248.212.111 51774 443,736192553,736214371,736214380,736214385,736214403,736214411,,,51774,0x372e,3,38,5,8,,21517,21555,,,,,,
10.0.2.16 76.223.92.165 56430 443,736197551,736219971,736220042,736220046,736220064,736220071,,,56430,0x6d2e,3,43,4,7,,22088,22131,,,,,,
76.223.92.165 10.0.2.16 443 56430,736197122,736220427,736220498,736220501,736220519,736220524,,,443,0x717e,3,24,3,5,,22956,22980,,,,,,
13.248.212.111 10.0.2.16 443 57364,736383284,736394188,736394205,736394218,736394237,736394246,,,443,0x56f8,3,86,13,9,,10760,10846,,,,,,
10.0.2.16 13.248.212.111 57364 443,736382861,736394610,736394681,736394686,736394705,736394713,,,57364,0x741e,3,10,5,8,,11586,11596,,,,,,
13.248.212.111 10.0.2.16 443 57350,736391599,736410277,736410349,736410352,736410370,736410377,,,443,0x1797,3,27,3,7,,18491,18518,,,,,,
10.0.2.16 13.248.212.111 57350 443,736391942,736412966,736413037,736413045,736413063,736413071,,,57350,0x66a2,3,75,8,8,,20722,20797,,,,,,
76.223.92.165 10.0.2.16 443 53802,736564956,736580696,736580744,736580748,736580766,736580774,,,443,0x6981,3,34,4,8,,15565,15599,,,,,,
76.223.92.165 10.0.2.16 443 44344,736559754,736584179,736584181,736584185,736584203,736584211,,,443,0x40c7,3,13,4,8,,24171,24184,,,,,,
13.248.212.111 10.0.2.16 443 50314,736747601,736761878,736761950,736761959,736761978,736761987,,,443,0x56cb,3,17,9,9,,14068,14085,,,,,,
10.0.2.16 13.248.212.111 50314 443,736747253,736762221,736762271,736762274,736762292,736762300,,,50314,0x2286,3,27,3,8,,14870,14897,,,,,,
13.248.212.111 10.0.2.16 443 50302,736755600,736774725,736774797,736774800,736774817,736774824,,,443,0x1969,3,81,3,7,,18894,18975,,,,,,
10.0.2.16 13.248.212.111 50302 443,736756048,736777172,736777197,736777202,736777219,736777229,,,50302,0x201b,3,6,5,10,,20951,20957,,,,,,
10.0.2.16 76.223.92.165 45962 443,737120457,737129855,737129884,737129906,737129927,737129946,,,45962,0x7fef,3,29,22,19,,9283,9312,,,,,,
10.0.2.16 13.248.212.111 48226 443,737125919,737134655,737134726,737134733,737134750,737134762,,,48226,0x7bb1,3,50,7,12,,8641,8691,,,,,,
76.223.92.165 10.0.2.16 443 37488,737530688,737553523,737553533,737553537,737553555,737553563,,,443,0x30ee,3,14,4,8,,22595,22609,,,,,,
10.0.2.16 76.223.92.165 37488 443,737530237,737553928,737553991,737553995,737554012,737554018,,,37488,0x658c,3,27,4,6,,23426,23453,,,,,,
10.0.2.16 13.248.212.111 59766 443,737539096,737556620,737556691,737556697,737556715,737556722,,,59766,0x3048,3,7,6,7,,17250,17257,,,,,,
13.248.212.111 10.0.2.16 443 57266,737792761,737801491,737801562,737801566,737801584,737801591,,,443,0x6ba4,3,58,4,7,,8611,8669,,,,,,
10.0.2.16 13.248.212.111 57266 443,737792342,737801949,737802020,737802024,737802042,737802051,,,57266,0x67ea,3,17,4,9,,9424,9441,,,,,,
13.248.212.111 10.0.2.16 443 57026,738157513,738167858,738167899,738167904,738167922,738167930,,,443,0x3c20,3,72,5,8,,10207,10279,,,,,,
