Flow ID,pipeline_0_1_dec,pipeline_0_8_dec,pipeline_1_start_dec,pipeline_1_end_dec,pipeline_2_start_dec,pipeline_2_end_dec,pipeline_3_start_dec,pipeline_3_end_dec,srcPort,flow_id_hex,class_number,delta_0_us,delta_1,delta_2,delta_3,Flow Duration Original,pipeline_flow_duration,,,,,,
23.96.94.139 10.0.2.16 443 33566,334590837,334596510,334596581,334596587,334596605,334596618,,,443,0x1200,6,14,6,13,,5648,5662,,,,,,
10.0.2.16 52.113.194.132 60060 443,334581878,334599558,334599597,334599601,334599619,334599625,,,60060,0x1bfd,6,16,4,6,,17541,17557,,,,,,
137.117.16.35 10.0.2.16 443 37302,334585639,334612424,334612494,334612497,334612516,334612523,,,443,0x31d7,6,5,3,7,,26530,26535,,,,,,
20.189.173.6 10.0.2.16 443 58276,334607095,334637590,334637660,334637665,334637684,334637690,,,443,0x440e,6,5,5,6,,30122,30127,,,,,,
10.0.2.16 40.112.190.240 48440 443,334679830,334693170,334693241,334693245,334693263,334693272,,,48440,0x32fa,6,75,4,9,,13225,13300,,,,,,
23.102.169.166 10.0.2.16 443 51448,334853944,334868544,334868591,334868606,334868626,334868641,,,443,0x23c1,6,53,15,15,,14485,14538,,,,,,
52.115.93.187 10.0.2.16 443 40367,334873147,334882935,334882963,334882967,334882985,334882992,,,443,0x1b57,6,67,4,7,,9699,9766,,,,,,
10.0.2.16 20.50.201.195 50468 443,334874944,334885897,334885967,334885970,334885988,334885998,,,50468,0x5671,6,23,3,10,,10738,10761,,,,,,
52.165.180.242 10.0.2.16 443 40830,334850211,334895075,334895086,334895090,334895108,334895115,,,443,0x4c10,6,33,4,7,,44414,44447,,,,,,
20.44.10.122 10.0.2.16 443 42137,334902578,334908718,334908789,334908794,334908812,334908823,,,443,0x7cb0,6,98,5,11,,6018,6116,,,,,,
10.0.2.16 20.42.73.25 51188 443,335031990,335045114,335045122,335045128,335045147,335045158,,,51188,0x2f3a,6,16,6,11,,12799,12815,,,,,,
20.42.73.25 10.0.2.16 443 51188,335033100,335046168,335046238,335046244,335046262,335046272,,,443,0x36d2,6,17,6,10,,12630,12647,,,,,,
20.50.201.195 10.0.2.16 443 36531,335096494,335102332,335102385,335102390,335102408,335102418,,,443,0x438d,6,33,5,10,,5821,5854,,,,,,
10.0.2.16 20.189.173.10 47628 443,335093795,335110336,335110406,335110411,335110429,335110438,,,47628,0x4b2e,6,10,5,9,,16281,16291,,,,,,
137.117.16.35 10.0.2.16 443 38112,335128445,335146561,335146578,335146582,335146600,335146610,,,443,0x437c,6,77,4,10,,17860,17937,,,,,,
10.0.2.16 137.117.16.35 38112 443,335128906,335153424,335153494,335153499,335153517,335153527,,,38112,0x4d4f,6,53,5,10,,24059,24112,,,,,,
10.0.2.16 52.177.138.113 58084 443,335213579,335220135,335220206,335220211,335220233,335220242,,,58084,0x64aa,6,17,5,9,,6451,6468,,,,,,
52.178.17.2 10.0.2.16 443 46437,335221304,335227370,335227441,335227444,335227462,335227469,,,443,0x586d,6,57,3,7,,5893,5950,,,,,,
137.117.16.35 10.0.2.16 443 41398,335262615,335275205,335275216,335275223,335275241,335275251,,,443,0x7866,6,25,7,10,,12413,12438,,,,,,
137.117.16.35 10.0.2.16 443 43480,335426540,335432358,335432426,335432441,335432461,335432477,,,443,0x1725,6,25,15,16,,5767,5792,,,,,,
40.112.190.240 10.0.2.16 443 40132,335434163,335458503,335458573,335458577,335458595,335458605,,,443,0x55e4,6,3,4,10,,23907,23910,,,,,,
52.113.194.132 10.0.2.16 443 50016,335430208,335458987,335459057,335459060,335459078,335459086,,,443,0x5897,6,0,3,8,,28292,28292,,,,,,
10.0.2.16 52.113.194.132 50016 443,335430624,335459326,335459382,335459385,335459403,335459408,,,50016,0x2d29,6,10,3,5,,28267,28277,,,,,,
10.0.2.16 137.117.16.35 43670 443,335606188,335616105,335616175,335616180,335616199,335616208,,,43670,0x6b20,6,46,5,9,,9815,9861,,,,,,
13.89.178.26 10.0.2.16 443 52718,335663381,335674952,335675023,335675029,335675047,335675055,,,443,0x5d0e,6,20,6,8,,11460,11480,,,,,,
104.46.162.224 10.0.2.16 443 42462,335690679,335698145,335698160,335698163,335698181,335698188,,,443,0x322f,6,9,3,7,,7443,7452,,,,,,
20.42.65.88 10.0.2.16 443 56212,335782532,335796030,335796103,335796122,335796144,335796161,,,443,0x4adb,6,100,19,17,,13380,13480,,,,,,
10.0.2.16 20.42.65.88 56212 443,335781723,335796408,335796462,335796470,335796487,335796499,,,56212,0x4845,6,21,8,12,,14563,14584,,,,,,
40.112.190.240 10.0.2.16 443 49866,335890320,335904309,335904330,335904337,335904356,335904370,,,443,0x229a,6,15,7,14,,13854,13869,,,,,,
10.0.2.16 40.112.190.240 49866 443,335890754,335905070,335905139,335905145,335905163,335905171,,,49866,0x7efe,6,22,6,8,,14199,14221,,,,,,
20.189.173.4 10.0.2.16 443 56882,335913261,335921026,335921037,335921042,335921061,335921068,,,443,0x3346,6,26,5,7,,7695,7721,,,,,,
40.112.190.240 10.0.2.16 443 49876,335898128,335922390,335922461,335922465,335922483,335922494,,,443,0x4191,6,7,4,11,,24037,24044,,,,,,
137.117.16.35 10.0.2.16 443 53858,335963300,335982081,335982151,335982156,335982174,335982181,,,443,0x733f,6,8,5,7,,18494,18502,,,,,,
10.0.2.16 137.117.16.35 53858 443,335964665,335983837,335983889,335983894,335983912,335983919,,,53858,0x513f,6,66,5,7,,19009,19075,,,,,,
23.102.169.166 10.0.2.16 443 44498,336256763,336292207,336292243,336292251,336292270,336292283,,,443,0x34eb,6,8,8,13,,35032,35040,,,,,,
10.0.2.16 13.89.179.9 57305 443,336322499,336327380,336327452,336327458,336327476,336327488,,,57305,0x6edd,6,23,6,12,,4804,4827,,,,,,
13.89.179.9 10.0.2.16 443 57305,336322057,336327714,336327785,336327790,336327808,336327818,,,443,0x62d2,6,43,5,10,,5571,5614,,,,,,
137.117.16.35 10.0.2.16 443 48724,336353570,336366699,336366770,336366775,336366794,336366803,,,443,0x6c3c,6,64,5,9,,12921,12985,,,,,,
52.182.141.63 10.0.2.16 443 56302,336440233,336459230,336459253,336459258,336459276,336459282,,,443,0x472a,6,27,5,6,,18794,18821,,,,,,
10.0.2.16 23.102.169.166 50678 443,336539878,336551205,336551276,336551281,336551299,336551305,,,50678,0x6b65,6,12,5,6,,11194,11206,,,,,,
40.112.190.240 10.0.2.16 443 40452,336543245,336564766,336564785,336564789,336564807,336564817,,,443,0x19ee,6,106,4,10,,21323,21429,,,,,,
10.0.2.16 20.189.173.1 34468 443,336557874,336566220,336566227,336566231,336566249,336566256,,,34468,0x6a8e,6,67,4,7,,8254,8321,,,,,,
23.96.94.139 10.0.2.16 443 54298,336537992,336580803,336580858,336580864,336580883,336580890,,,443,0x4de4,6,48,6,7,,42480,42528,,,,,,
137.117.16.35 10.0.2.16 443 39906,336604837,336629825,336629895,336629899,336629917,336629925,,,443,0x4fb6,6,100,4,8,,24665,24765,,,,,,
52.182.141.63 10.0.2.16 443 57950,336731759,336738538,336738606,336738611,336738629,336738636,,,443,0x3d2d,6,90,5,7,,6707,6797,,,,,,
13.89.179.9 10.0.2.16 443 36072,336768325,336774953,336775023,336775031,336775049,336775060,,,443,0x4101,6,25,8,11,,6489,6514,,,,,,
10.0.2.16 52.165.180.242 55366 443,337064924,337091503,337091574,337091581,337091600,337091609,,,55366,0x7e84,6,10,7,9,,26404,26414,,,,,,
52.182.143.210 10.0.2.16 443 41565,337091849,337098016,337098044,337098048,337098067,337098077,,,443,0x5208,6,38,4,10,,6108,6146,,,,,,
10.0.2.16 13.69.239.72 35806 443,337084300,337102892,337102929,337102932,337102951,337102957,,,35806,0x6343,6,16,3,6,,18412,18428,,,,,,
13.69.239.72 10.0.2.16 443 35806,337084750,337104153,337104192,337104197,337104217,337104225,,,443,0x73a4,6,16,5,8,,19243,19259,,,,,,
137.117.16.35 10.0.2.16 443 53442,337126361,337143134,337143205,337143209,337143227,337143236,,,443,0x1a33,6,22,4,9,,16609,16631,,,,,,
10.0.2.16 137.117.16.35 53442 443,337126939,337144719,337144789,337144794,337144812,337144820,,,53442,0x5e86,6,83,5,8,,17585,17668,,,,,,
10.0.2.16 20.189.173.6 45058 443,337271107,337275660,337275732,337275741,337275760,337275770,,,45058,0x50c5,6,84,9,10,,4491,4575,,,,,,
23.102.169.166 10.0.2.16 443 58274,337285609,337291912,337291983,337291993,337292011,337292025,,,443,0x42f7,6,111,10,14,,6137,6248,,,,,,
52.255.207.13 10.0.2.16 443 33964,337284314,337303089,337303158,337303164,337303182,337303194,,,443,0x287d,6,26,6,12,,18621,18647,,,,,,
10.0.2.16 52.255.207.13 33964 443,337284629,337303460,337303492,337303497,337303515,337303524,,,33964,0x4efa,6,90,5,9,,18628,18718,,,,,,
10.0.2.16 137.117.16.35 49728 443,337304228,337310381,337310432,337310437,337310455,337310465,,,49728,0x1bbf,6,35,5,10,,6143,6178,,,,,,
10.0.2.16 52.113.194.132 37312 443,337299224,337325655,337325726,337325730,337325748,337325755,,,37312,0x5fc3,6,15,4,7,,26089,26104,,,,,,
10.0.2.16 20.50.73.9 44864 443,337490392,337495358,337495431,337495445,337495464,337495480,,,44864,0x16dd,6,55,14,16,,4830,4885,,,,,,
20.50.73.9 10.0.2.16 443 44864,337490066,337495707,337495777,337495783,337495801,337495812,,,443,0x11d8,6,5,6,11,,5538,5543,,,,,,
10.0.2.16 40.112.190.240 39436 443,337509717,337520459,337520531,337520535,337520553,337520565,,,39436,0x39c2,6,14,4,12,,10654,10668,,,,,,
20.189.173.14 10.0.2.16 443 53200,337524308,337531391,337531401,337531406,337531424,337531431,,,443,0x672a,6,72,5,7,,7024,7096,,,,,,
23.102.169.166 10.0.2.16 443 33864,337866034,337876070,337876141,337876148,337876166,337876177,,,443,0x19d7,6,24,7,11,,9997,10021,,,,,,
20.189.173.3 10.0.2.16 443 35177,337895485,337900972,337901028,337901034,337901052,337901062,,,443,0x7d4a,6,3,6,10,,5434,5437,,,,,,
13.89.178.27 10.0.2.16 443 37742,337883504,337905114,337905139,337905145,337905163,337905173,,,443,0x1633,6,23,6,10,,21453,21476,,,,,,
10.0.2.16 23.102.169.166 33862 443,337869959,337914202,337914272,337914277,337914295,337914303,,,33862,0x154b,6,2,5,8,,43955,43957,,,,,,
137.117.16.35 10.0.2.16 443 43188,337919254,337933402,337933472,337933477,337933495,337933503,,,443,0x1344,6,93,5,8,,13975,14068,,,,,,
10.0.2.16 52.168.112.66 45662 443,337928212,337938763,337938833,337938838,337938856,337938865,,,45662,0x493d,6,6,5,9,,10444,10450,,,,,,
10.0.2.16 20.50.73.10 41360 443,337965850,337970100,337970170,337970177,337970195,337970206,,,41360,0x7e83,6,74,7,11,,4229,4303,,,,,,
52.168.117.170 10.0.2.16 443 33898,338016786,338020746,338020780,338020789,338020807,338020815,,,443,0x4825,6,29,9,8,,3997,4026,,,,,,
10.0.2.16 52.168.117.170 33898 443,338015529,338021068,338021111,338021116,338021134,338021143,,,33898,0x78fd,6,33,5,9,,5495,5528,,,,,,
10.0.2.16 20.189.173.9 34606 443,338032543,338038824,338038895,338038901,338038919,338038925,,,34606,0x7572,6,14,6,6,,6171,6185,,,,,,
20.189.173.9 10.0.2.16 443 34606,338032219,338039151,338039221,338039226,338039244,338039252,,,443,0x323d,6,106,5,8,,6912,7018,,,,,,
40.79.150.120 10.0.2.16 443 37518,338084549,338089561,338089632,338089637,338089656,338089662,,,443,0x3f24,6,6,5,6,,4917,4923,,,,,,
10.0.2.16 52.165.180.242 36954 443,338094642,338106581,338106653,338106658,338106677,338106686,,,36954,0x23b0,6,50,5,9,,11780,11830,,,,,,
10.0.2.16 23.102.169.166 41128 443,338099032,338113094,338113165,338113168,338113186,338113193,,,41128,0x3982,6,49,3,7,,13938,13987,,,,,,
20.42.65.89 10.0.2.16 443 44827,338255966,338261388,338261400,338261405,338261423,338261434,,,443,0x2dfd,6,0,5,11,,5424,5424,,,,,,
20.50.80.209 10.0.2.16 443 40308,338251577,338267825,338267880,338267885,338267903,338267910,,,443,0x5b13,6,8,5,7,,16171,16179,,,,,,
52.255.207.13 10.0.2.16 443 49926,338241071,338280416,338280487,338280490,338280508,338280515,,,443,0x3b87,6,65,3,7,,38984,39049,,,,,,
137.117.16.35 10.0.2.16 443 48162,338282032,338296282,338296353,338296357,338296375,338296386,,,443,0x197e,6,29,4,11,,14064,14093,,,,,,
52.168.112.66 10.0.2.16 443 35432,338283404,338297773,338297788,338297793,338297811,338297819,,,443,0x4548,6,59,5,8,,14230,14289,,,,,,
13.89.179.9 10.0.2.16 443 50546,338406520,338409984,338410045,338410054,338410072,338410084,,,443,0x7f5f,6,36,9,12,,3494,3530,,,,,,
10.0.2.16 13.89.179.9 50546 443,338404952,338410352,338410380,338410386,338410404,338410415,,,50546,0x48f4,6,108,6,11,,5396,5504,,,,,,
52.255.207.13 10.0.2.16 443 52860,338392878,338416916,338416987,338416990,338417008,338417018,,,443,0x5085,6,32,3,10,,23895,23927,,,,,,
137.117.16.35 10.0.2.16 443 35098,338437518,338451182,338451253,338451260,338451278,338451288,,,443,0x15e8,6,47,7,10,,13574,13621,,,,,,
10.0.2.16 137.117.16.35 35098 443,338437846,338455602,338455673,338455680,338455697,338455707,,,35098,0x4b6d,6,17,7,10,,17520,17537,,,,,,
10.0.2.16 20.189.173.1 51033 443,338737987,338744167,338744248,338744271,338744292,338744313,,,51033,0x33ea,6,59,23,21,,6027,6086,,,,,,
20.189.173.1 10.0.2.16 443 51033,338737391,338744542,338744613,338744621,338744639,338744651,,,443,0x6532,6,91,8,12,,6980,7071,,,,,,
20.42.65.90 10.0.2.16 443 57164,338733895,338746175,338746200,338746206,338746224,338746233,,,443,0x7b60,6,23,6,9,,12118,12141,,,,,,
23.102.169.166 10.0.2.16 443 38302,338729149,338757462,338757532,338757537,338757555,338757565,,,443,0x41f5,6,10,5,10,,27919,27929,,,,,,
137.117.16.35 10.0.2.16 443 38510,338726964,338776062,338776069,338776074,338776092,338776102,,,443,0x5bf8,6,73,5,10,,48268,48341,,,,,,
10.0.2.16 137.117.16.35 38510 443,338726626,338779025,338779066,338779071,338779089,338779096,,,38510,0x27e9,6,47,5,7,,51583,51630,,,,,,
10.0.2.16 52.178.17.3 50246 443,339136809,339145779,339145819,339145829,339145847,339145860,,,50246,0x7d4e,6,63,10,13,,8855,8918,,,,,,
52.178.17.3 10.0.2.16 443 50246,339136400,339146558,339146629,339146636,339146654,339146665,,,443,0x10c8,6,27,7,11,,9965,9992,,,,,,
40.79.189.59 10.0.2.16 443 41575,339169426,339175103,339175173,339175178,339175196,339175205,,,443,0x1f15,6,13,5,9,,5525,5538,,,,,,
10.0.2.16 137.117.16.35 51462 443,339185838,339209544,339209614,339209619,339209637,339209646,,,51462,0x289c,6,2,5,9,,23349,23351,,,,,,
10.0.2.16 52.114.133.205 36283 443,339367819,339375689,339375743,339375751,339375770,339375780,,,36283,0x66fe,6,1,8,10,,7843,7844,,,,,,
137.117.16.35 10.0.2.16 443 59394,339381657,339388270,339388319,339388325,339388342,339388355,,,443,0x37b0,6,33,6,13,,6574,6607,,,,,,
10.0.2.16 137.117.16.35 59394 443,339382009,339388737,339388808,339388812,339388830,339388839,,,59394,0x7005,6,18,4,9,,6582,6600,,,,,,
10.0.2.16 52.255.207.13 58552 443,339506978,339544752,339544823,339544827,339544845,339544849,,,58552,0x35f9,6,78,4,4,,37110,37188,,,,,,
52.255.207.13 10.0.2.16 443 58552,339505884,339545101,339545145,339545148,339545166,339545171,,,443,0x2b42,6,12,3,5,,38592,38604,,,,,,
10.0.2.16 137.117.16.35 51514 443,339548066,339566479,339566510,339566516,339566534,339566542,,,51514,0x5f3f,6,83,6,8,,18216,18299,,,,,,
10.0.2.16 40.112.190.240 45750 443,339711235,339721964,339722020,339722026,339722043,339722053,,,45750,0x50fd,6,17,6,10,,10590,10607,,,,,,
10.0.2.16 23.102.169.166 57878 443,339714992,339728095,339728165,339728170,339728188,339728193,,,57878,0x764b,6,44,5,5,,12968,13012,,,,,,
20.189.173.10 10.0.2.16 443 52721,339757905,339763723,339763796,339763812,339763833,339763849,,,443,0x3c68,6,33,16,16,,5776,5809,,,,,,
40.112.190.240 10.0.2.16 443 35096,339993788,340003982,340004053,340004059,340004077,340004088,,,443,0x698f,6,24,6,11,,10154,10178,,,,,,
40.79.189.59 10.0.2.16 443 55342,340008554,340014864,340014935,340014939,340014957,340014968,,,443,0x7eeb,6,13,4,11,,6207,6220,,,,,,
137.117.16.35 10.0.2.16 443 35608,340044251,340057574,340057641,340057645,340057663,340057673,,,443,0x55f1,6,77,4,10,,13116,13193,,,,,,
10.0.2.16 137.117.16.35 35608 443,340044709,340058369,340058439,340058446,340058464,340058472,,,35608,0x3ae1,6,9,7,8,,13443,13452,,,,,,
23.102.169.166 10.0.2.16 443 32846,340168191,340204814,340204818,340204821,340204839,340204844,,,443,0x5ffa,6,11,3,5,,36093,36104,,,,,,
10.0.2.16 52.182.143.208 33596 443,340225674,340236148,340236223,340236228,340236246,340236256,,,33596,0x5274,6,29,5,10,,10313,10342,,,,,,
52.113.194.132 10.0.2.16 443 50134,340345480,340350719,340350736,340350759,340350780,340350803,,,443,0x61df,6,35,23,23,,5234,5269,,,,,,
10.0.2.16 137.117.16.35 39246 443,340396536,340401858,340401896,340401920,340401942,340401964,,,39246,0x69ce,6,24,24,22,,5242,5266,,,,,,
40.112.190.240 10.0.2.16 443 33780,340397590,340434661,340434685,340434690,340434708,340434720,,,443,0x3c2c,6,83,5,12,,36764,36847,,,,,,
10.0.2.16 40.112.190.240 33780 443,340402589,340435101,340435171,340435176,340435193,340435202,,,33780,0x387b,6,29,5,9,,32176,32205,,,,,,
20.189.173.12 10.0.2.16 443 45146,340446567,340452405,340452475,340452480,340452498,340452507,,,443,0x2ecc,6,69,5,9,,5774,5843,,,,,,
13.69.109.131 10.0.2.16 443 44561,340570014,340575957,340576027,340576032,340576050,340576058,,,443,0x4b4a,6,42,5,8,,5824,5866,,,,,,
10.0.2.16 51.11.192.48 50188 443,340655627,340660984,340661035,340661040,340661057,340661066,,,50188,0x3a4d,6,24,5,9,,5334,5358,,,,,,
51.11.192.48 10.0.2.16 443 50188,340655312,340661347,340661361,340661366,340661383,340661391,,,443,0x47e8,6,106,5,8,,6036,6142,,,,,,
104.208.16.89 10.0.2.16 443 36988,340898710,340905669,340905705,340905711,340905729,340905738,,,443,0x7848,6,30,6,9,,6880,6910,,,,,,
52.113.194.132 10.0.2.16 443 43530,340892230,340914943,340914987,340914991,340915009,340915018,,,443,0x4669,6,17,4,9,,22408,22425,,,,,,
10.0.2.16 52.113.194.132 43530 443,340892701,340915556,340915627,340915630,340915648,340915654,,,43530,0x7154,6,2,3,6,,22596,22598,,,,,,
137.117.16.35 10.0.2.16 443 37036,340919486,340939116,340939187,340939191,340939209,340939218,,,443,0x3003,6,10,4,9,,19389,19399,,,,,,
10.0.2.16 137.117.16.35 37036 443,340919845,340940730,340940772,340940777,340940795,340940803,,,37036,0x64a7,6,20,5,8,,20598,20618,,,,,,
10.0.2.16 13.89.179.9 37866 443,340953260,340960412,340960418,340960423,340960440,340960451,,,37866,0x5854,6,3,5,11,,7087,7090,,,,,,
20.189.173.6 10.0.2.16 443 37992,340986790,340992402,340992473,340992478,340992496,340992503,,,443,0x6a71,6,21,5,7,,5494,5515,,,,,,
51.11.192.50 10.0.2.16 443 52306,341210328,341216288,341216359,341216366,341216384,341216397,,,443,0x1248,6,41,7,13,,5842,5883,,,,,,
20.189.173.4 10.0.2.16 443 36056,341373592,341379279,341379285,341379290,341379308,341379315,,,443,0x35cb,6,27,5,7,,5668,5695,,,,,,
10.0.2.16 52.232.209.85 37146 443,341385580,341390396,341390466,341390472,341390490,341390499,,,37146,0x6a94,6,29,6,9,,4743,4772,,,,,,
23.102.169.166 10.0.2.16 443 55412,341364821,341403142,341403197,341403203,341403221,341403231,,,443,0x3c33,6,91,6,10,,37850,37941,,,,,,
10.0.2.16 40.112.190.240 45562 443,341584718,341596062,341596120,341596126,341596145,341596155,,,45562,0x1d7c,6,21,6,10,,11226,11247,,,,,,
40.112.190.240 10.0.2.16 443 45562,341584294,341596451,341596455,341596461,341596479,341596491,,,443,0x17e0,6,4,6,12,,11984,11988,,,,,,
10.0.2.16 40.112.190.240 45550 443,341582423,341600203,341600306,341600312,341600331,341600340,,,45550,0x1db2,6,18,6,9,,17483,17501,,,,,,
104.46.162.226 10.0.2.16 443 33735,341618034,341623973,341624044,341624048,341624066,341624077,,,443,0x5937,6,31,4,11,,5780,5811,,,,,,
13.89.179.9 10.0.2.16 443 46442,341626679,341632658,341632682,341632686,341632704,341632711,,,443,0x196b,6,67,4,7,,5908,5975,,,,,,
10.0.2.16 40.112.190.240 36762 443,341727885,341733291,341733300,341733306,341733325,341733334,,,36762,0x185c,6,46,6,9,,5341,5387,,,,,,
10.0.2.16 52.165.180.242 56878 443,296536494,341748523,341748555,341748570,341748591,341748605,,,56878,0x2019,6,2281563967,15,14,,44683311,2326247278,,,,,,
10.0.2.16 137.117.16.35 51220 443,341743648,341801846,341801916,341801923,341801941,341801950,,,51220,0x285e,6,66,7,9,,57349,57415,,,,,,
10.0.2.16 137.117.16.35 48958 443,341906741,341939302,341939372,341939376,341939394,341939398,,,48958,0x1e9c,6,11,4,4,,32141,32152,,,,,,
52.113.194.132 10.0.2.16 443 36882,342083835,342088850,342088880,342088889,342088908,342088921,,,443,0x15d9,6,37,9,13,,4938,4975,,,,,,
10.0.2.16 137.117.16.35 46412 443,342136734,342143127,342143199,342143206,342143224,342143236,,,46412,0x2b84,6,26,7,12,,6282,6308,,,,,,
137.117.16.35 10.0.2.16 443 46412,342136386,342143471,342143533,342143538,342143555,342143567,,,443,0x753e,6,29,5,12,,7028,7057,,,,,,
13.69.239.74 10.0.2.16 443 59528,342153065,342160133,342160204,342160212,342160237,342160247,,,443,0x5de5,6,13,8,10,,6906,6919,,,,,,
52.178.17.3 10.0.2.16 443 37281,342173416,342180980,342181050,342181055,342181073,342181083,,,443,0x48bd,6,3,5,10,,7388,7391,,,,,,
40.112.190.240 10.0.2.16 443 51774,342423638,342434109,342434181,342434191,342434209,342434225,,,443,0x35f7,6,22,10,16,,10328,10350,,,,,,
137.117.16.35 10.0.2.16 443 41210,342473410,342488327,342488380,342488386,342488405,342488415,,,443,0x1f05,6,31,6,10,,14721,14752,,,,,,
10.0.2.16 137.117.16.35 41210 443,342474039,342489110,342489181,342489186,342489204,342489215,,,41210,0x1e91,6,103,5,11,,14916,15019,,,,,,
40.112.190.240 10.0.2.16 443 43548,342528829,342540966,342540980,342540989,342541008,342541019,,,443,0x7579,6,107,9,11,,12021,12128,,,,,,
10.0.2.16 40.112.190.240 43542 443,342534162,342551813,342551857,342551861,342551879,342551886,,,43542,0x4e06,6,10,4,7,,17497,17507,,,,,,
13.69.109.130 10.0.2.16 443 40905,342557616,342563475,342563502,342563507,342563526,342563535,,,443,0x5b0c,6,25,5,9,,5797,5822,,,,,,
10.0.2.16 137.117.16.35 55908 443,342585348,342609546,342609616,342609621,342609639,342609644,,,55908,0x7d88,6,51,5,5,,23874,23925,,,,,,
10.0.2.16 20.189.173.11 56520 443,342838022,342844758,342844785,342844791,342844809,342844823,,,56520,0x1cf8,6,7,6,14,,6667,6674,,,,,,
