Flow ID,Min Packet Length,Max Packet Length,Packet Length Total,Min differential Packet Length,Max differential Packet Length,IAT min,IAT max,IAT Range,Flow Duration,Packet Length Range,First4Sum,Last4Sum,Label
162.159.134.234 10.0.2.16 443 46706 6,40,391,1155,39,351,67544,100000,32456,667544,351,677,478,messaging_apps
162.159.130.234 10.0.2.16 443 38630 6,40,308,998,18,229,61704,266423,204719,932020,268,600,398,messaging_apps
10.0.2.16 162.159.135.234 40538 443 6,40,82,362,0,42,66423,300000,233577,1250102,42,202,160,messaging_apps
162.159.135.234 10.0.2.16 443 48814 6,40,346,1019,43,263,48696,100000,51304,648696,306,627,392,messaging_apps
162.159.133.234 10.0.2.16 443 46812 6,79,303,1057,36,224,100000,100000,0,700000,224,592,465,messaging_apps
162.159.135.232 10.0.2.16 443 39564 6,40,614,1632,0,574,86,100662,100576,247873,574,734,898,messaging_apps
10.0.2.16 162.159.135.232 39564 443 6,40,1500,1999,0,1460,33,100000,99967,247874,1460,1722,277,messaging_apps
10.0.2.16 162.159.130.234 40570 443 6,40,82,362,0,42,66099,100000,33901,666099,42,160,202,messaging_apps
162.159.130.234 10.0.2.16 443 49126 6,40,353,1162,36,217,58419,100000,41581,649085,313,746,416,messaging_apps
162.159.135.234 10.0.2.16 443 33248 6,79,304,1033,29,225,100000,100000,0,700000,225,594,439,messaging_apps
162.159.133.234 10.0.2.16 443 47424 6,40,285,891,0,190,12617,344287,331670,1022909,245,236,655,messaging_apps
162.159.130.234 10.0.2.16 443 42176 6,40,340,1129,23,259,44287,213543,169256,882309,300,619,510,messaging_apps
10.0.2.16 162.159.138.232 57090 443 6,40,1500,2331,0,1460,3163,100000,96837,266069,1460,2103,228,messaging_apps
162.159.138.232 10.0.2.16 443 50232 6,40,1480,3711,0,1157,83,100000,99917,230835,1440,1031,2680,messaging_apps
10.0.2.16 162.159.134.234 55042 443 6,40,82,362,0,42,57978,213683,155705,869901,42,160,202,messaging_apps
10.0.2.16 162.159.136.234 37966 443 6,40,40,320,0,0,2,1839,1837,2106,0,160,160,messaging_apps
10.0.2.16 162.159.135.232 48400 443 6,40,1500,2336,0,1460,44,86096,86052,137678,1460,1620,716,messaging_apps
162.159.133.234 10.0.2.16 443 57116 6,40,1480,4860,0,1295,27,100000,99973,276654,1440,4625,235,messaging_apps
10.0.2.16 162.159.135.234 52060 443 6,40,40,320,0,0,92077,100000,7923,692077,0,160,160,messaging_apps
10.0.2.16 162.159.135.232 41176 443 6,40,1500,3864,0,1092,38,100000,99962,465405,1460,2056,1808,messaging_apps
10.0.2.16 162.159.133.234 42550 443 6,40,82,362,0,42,73152,100000,26848,673152,42,160,202,messaging_apps
162.159.135.232 10.0.2.16 443 39934 6,40,1480,8079,0,1409,5,19037,19032,29061,1440,2159,5920,messaging_apps
10.0.2.16 162.159.137.232 54254 443 6,40,1500,3288,0,1460,46,100000,99954,252743,1460,850,2438,messaging_apps
162.159.128.233 10.0.2.16 443 47370 6,40,1480,3794,0,1399,46,100000,99954,228972,1440,2153,1641,messaging_apps
10.0.2.16 162.159.135.234 36730 443 6,40,40,320,0,0,7,283,276,440,0,160,160,messaging_apps
10.0.2.16 162.159.135.232 36248 443 6,40,1500,3293,0,1460,25,100000,99975,241418,1460,850,2443,messaging_apps
162.159.128.233 10.0.2.16 443 33560 6,40,1480,3975,0,1221,64,100000,99936,223918,1440,2156,1819,messaging_apps
10.0.2.16 162.159.135.232 55096 443 6,40,1500,3040,0,1460,337,100000,99663,282148,1460,937,2103,messaging_apps
162.159.128.233 10.0.2.16 443 53074 6,40,1480,10400,0,1440,51,53541,53490,55506,1440,4480,5920,messaging_apps
10.0.2.16 162.159.128.233 46360 443 6,40,1500,2664,0,1460,134,100000,99866,181008,1460,160,2504,messaging_apps
10.0.2.16 162.159.135.234 58928 443 6,40,40,320,0,0,100000,100000,0,700000,0,160,160,messaging_apps
10.0.2.16 162.159.133.234 32990 443 6,40,171,603,0,76,841,1399557,1398716,2316301,131,443,160,messaging_apps
162.159.128.233 10.0.2.16 443 36870 6,40,1480,2319,0,1440,715,30081,29366,71358,1440,160,2159,messaging_apps
162.159.136.234 10.0.2.16 443 34986 6,40,1480,10400,0,1440,9,100000,99991,101449,1440,4480,5920,messaging_apps
10.0.2.16 162.159.134.234 36924 443 6,40,82,362,0,42,65994,100000,34006,665994,42,160,202,messaging_apps
10.0.2.16 162.159.128.233 56738 443 6,40,1500,3354,0,1460,81,100000,99919,236159,1460,850,2504,messaging_apps
10.0.2.16 162.159.130.234 49226 443 6,40,116,438,0,76,2864,100000,97136,562591,76,236,202,messaging_apps
162.159.130.234 10.0.2.16 443 51624 6,40,313,813,0,234,4628,100000,95372,522907,273,229,584,messaging_apps
10.0.2.16 162.159.133.234 37256 443 6,40,171,603,0,76,2019,100000,97981,539893,131,443,160,messaging_apps
10.0.2.16 162.159.134.234 57604 443 6,40,82,362,0,42,63653,100000,36347,663653,42,160,202,messaging_apps
10.0.2.16 162.159.136.234 39530 443 6,40,171,527,0,131,8,31685,31677,34704,131,160,367,messaging_apps
162.159.138.232 10.0.2.16 443 39438 6,40,510,1385,0,470,60,100000,99940,449832,470,446,939,messaging_apps
162.159.130.234 10.0.2.16 443 53114 6,1480,1480,11840,0,0,9,209,200,791,0,5920,5920,messaging_apps
162.159.133.234 10.0.2.16 443 60340 6,40,1480,7662,0,1298,127,100000,99873,115960,1440,5920,1742,messaging_apps
10.0.2.16 162.159.135.232 52954 443 6,40,1500,3865,0,1091,54,107310,107256,447492,1460,2057,1808,messaging_apps
162.159.135.232 10.0.2.16 443 52954 6,40,513,1372,0,473,77,107222,107145,447360,473,426,946,messaging_apps
162.159.130.234 10.0.2.16 443 36454 6,40,289,886,0,210,19595,100000,80405,563500,249,307,579,messaging_apps
162.159.136.232 10.0.2.16 443 44342 6,40,1480,6530,0,1409,277,16979,16702,43137,1440,719,5811,messaging_apps
162.159.134.234 10.0.2.16 443 38918 6,1480,1480,11840,0,0,18,300,282,969,0,5920,5920,messaging_apps
162.159.128.233 10.0.2.16 443 43940 6,40,1480,4333,0,1258,90,100000,99910,217281,1440,3413,920,messaging_apps
10.0.2.16 31.13.80.8 39206 443 6,40,1500,4433,0,1460,0,321022608,321022608,321378707,1460,1868,2565,messaging_apps
10.0.2.16 31.13.80.34 56378 443 6,40,316,800,0,276,16027,132000,115973,484027,276,589,211,messaging_apps
31.13.80.34 10.0.2.16 443 56378 6,40,761,1284,0,721,16027,124000,107973,476027,721,160,1124,messaging_apps
10.0.2.16 31.13.80.34 55466 443 6,40,319,752,0,279,25573,100000,74427,464000,279,313,439,messaging_apps
10.0.2.16 31.13.80.8 60392 443 6,40,1500,2965,0,1460,0,796487295,796487295,796671654,1460,1105,1860,messaging_apps
31.13.80.34 10.0.2.16 443 40652 6,40,761,1310,0,721,16000,100000,84000,404000,721,186,1124,messaging_apps
10.0.2.16 31.13.80.34 33904 443 6,40,91,371,0,51,0,100000,100000,232000,51,160,211,messaging_apps
10.0.2.16 31.13.80.34 32932 443 6,40,315,799,0,275,20324,100000,79676,540324,275,537,262,messaging_apps
31.13.80.8 10.0.2.16 443 53268 6,40,850,1161,0,810,0,1844000,1844000,1932000,810,970,191,messaging_apps
31.13.80.34 10.0.2.16 443 56560 6,40,761,1284,0,721,8000,100000,92000,468000,721,186,1098,messaging_apps
31.13.80.34 10.0.2.16 443 52060 6,40,391,1438,0,278,0,100000,100000,300000,351,649,789,messaging_apps
31.13.80.34 10.0.2.16 443 52232 6,40,761,1284,0,721,24000,100000,76000,464000,721,186,1098,messaging_apps
31.13.80.8 10.0.2.16 443 41346 6,40,850,1940,0,810,0,56000,56000,64000,810,970,970,messaging_apps
31.13.80.8 10.0.2.16 443 59098 6,40,1480,5496,0,1394,0,167558990,167558990,167619792,1440,970,4526,messaging_apps
10.0.2.16 31.13.80.34 42748 443 6,40,316,800,0,276,16924,100000,83076,471229,276,538,262,messaging_apps
10.0.2.16 31.13.80.34 48186 443 6,40,377,1850,7,330,0,44000,44000,48000,337,752,1098,messaging_apps
10.0.2.16 31.13.80.34 45476 443 6,40,249,841,0,165,3241,100000,96759,359761,209,579,262,messaging_apps
31.13.80.34 10.0.2.16 443 34206 6,40,400,1344,0,360,0,100000,100000,380001,360,1158,186,messaging_apps
10.0.2.16 31.13.80.34 43266 443 6,40,314,798,0,274,8228,100000,91772,572228,274,536,262,messaging_apps
31.13.80.8 10.0.2.16 443 58682 6,40,867,1178,0,827,0,100000,100000,192000,827,987,191,messaging_apps
31.13.80.8 10.0.2.16 443 33514 6,40,1077,2160,0,1037,82,157544198,157544116,157795554,1037,1197,963,messaging_apps
31.13.80.8 10.0.2.16 443 48860 6,40,1480,5668,0,1239,0,266734679,266734679,266795415,1440,987,4681,messaging_apps
10.0.2.16 31.13.80.34 56258 443 6,40,314,798,0,274,4903,100000,95097,444666,274,536,262,messaging_apps
31.13.80.34 10.0.2.16 443 43034 6,40,759,1308,0,719,20000,100000,80000,400000,719,186,1122,messaging_apps
31.13.80.34 10.0.2.16 443 39130 6,40,759,1282,0,719,8000,100000,92000,448000,719,186,1096,messaging_apps
31.13.80.34 10.0.2.16 443 51812 6,40,761,1284,0,721,4000,100000,96000,464000,721,186,1098,messaging_apps
31.13.80.34 10.0.2.16 443 50744 6,40,413,745,0,373,4000,100000,96000,508000,373,559,186,messaging_apps
10.0.2.16 31.13.80.8 37520 443 6,40,1500,2031,0,1460,160,100000,99840,161326,1460,160,1871,messaging_apps
10.0.2.16 31.13.80.8 60268 443 6,40,1500,3730,49,1460,352,100000,99648,260801,1460,1866,1864,messaging_apps
31.13.80.34 10.0.2.16 443 35646 6,40,445,1189,26,405,4871,100000,95129,255153,405,572,617,messaging_apps
31.13.80.12 10.0.2.16 443 55980 6,606,1480,10843,0,874,28,1726,1698,3228,874,5046,5797,messaging_apps
31.13.80.34 10.0.2.16 443 40198 6,40,217,523,0,177,265,32766,32501,49268,177,363,160,messaging_apps
10.0.2.16 31.13.80.8 35306 443 6,40,1500,4659,49,1460,36,100000,99964,333235,1460,2788,1871,messaging_apps
10.0.2.16 31.13.80.8 32824 443 6,40,1500,4629,49,1460,101,100000,99899,322529,1460,2765,1864,messaging_apps
31.13.80.8 10.0.2.16 443 48348 6,40,1480,5621,0,1245,183,100000,99817,162899,1440,4675,946,messaging_apps
10.0.2.16 31.13.80.34 39632 443 6,40,329,763,0,289,1008,100000,98992,381581,289,551,212,messaging_apps
10.0.2.16 31.13.80.8 46914 443 6,40,1500,4632,49,1460,148,100000,99852,318637,1460,2767,1865,messaging_apps
31.13.80.8 10.0.2.16 443 46914 6,40,1010,2076,0,970,105,103897,103792,321583,970,1130,946,messaging_apps
31.13.80.34 10.0.2.16 443 59576 6,40,763,1729,0,723,4073,100000,95927,453161,723,967,762,messaging_apps
31.13.80.34 10.0.2.16 443 50722 6,40,771,1576,0,731,1345,100000,98655,401326,731,186,1390,messaging_apps
31.13.80.34 10.0.2.16 443 54160 6,40,252,1001,0,186,1349,33357,32008,72029,212,212,789,messaging_apps
31.13.80.8 10.0.2.16 443 54390 6,40,1010,2093,0,970,126,100000,99874,328127,970,1130,963,messaging_apps
31.13.80.34 10.0.2.16 443 44762 6,40,800,1604,0,760,1227,100000,98773,398895,760,186,1418,messaging_apps
10.0.2.16 31.13.80.34 44108 443 6,40,91,422,0,51,1174,1137813,1136639,1331837,51,160,262,messaging_apps
31.13.80.8 10.0.2.16 443 34728 6,40,1010,2076,0,970,84,100000,99916,311945,970,946,1130,messaging_apps
10.0.2.16 31.13.80.8 59202 443 6,40,1500,5579,0,1388,335,100000,99665,461682,1460,2930,2649,messaging_apps
10.0.2.16 31.13.80.8 57226 443 6,40,1500,4657,49,1460,90,100000,99910,324238,1460,2787,1870,messaging_apps
10.0.2.16 31.13.80.8 36618 443 6,40,1500,4631,49,1460,119,258766,258647,476558,1460,2767,1864,messaging_apps
10.0.2.16 31.13.80.8 38842 443 6,40,1500,4663,49,1460,96,616476,616380,837087,1460,2790,1873,messaging_apps
31.13.80.8 10.0.2.16 443 38842 6,40,1010,2093,0,970,57,617046,616989,837158,970,1130,963,messaging_apps
31.13.80.34 10.0.2.16 443 44720 6,40,454,1555,26,414,7809,123444,115635,517539,414,1014,541,messaging_apps
10.0.2.16 31.13.80.34 44720 443 6,40,374,1038,0,334,7157,100101,92944,516584,334,493,545,messaging_apps
10.0.2.16 31.13.80.34 56892 443 6,40,379,995,0,339,5777,100000,94223,438456,339,499,496,messaging_apps
10.0.2.16 31.13.80.34 59350 443 6,40,291,597,0,251,1446,100000,98554,507053,251,186,411,messaging_apps
10.0.2.16 31.13.80.8 51800 443 6,40,1500,3537,0,1460,32,100000,99968,108466,1460,1620,1917,messaging_apps
10.0.2.16 31.13.80.8 40850 443 6,40,1500,7865,0,1033,46,75831,75785,101756,1460,5933,1932,messaging_apps
31.13.80.8 10.0.2.16 443 44968 6,40,1010,2093,0,970,88,259296,259208,486871,970,1130,963,messaging_apps
31.13.80.8 10.0.2.16 443 53220 6,40,869,1935,0,829,77,788621,788544,908375,829,946,989,messaging_apps
31.13.80.8 10.0.2.16 443 56394 6,40,1010,2093,0,970,96,100000,99904,338366,970,1130,963,messaging_apps
10.0.2.16 31.13.80.8 51820 443 6,40,1500,4656,49,1460,629,100000,99371,335798,1460,2787,1869,messaging_apps
10.0.2.16 31.13.80.34 35486 443 6,40,287,593,0,247,807,100000,99193,489008,247,186,407,messaging_apps
31.13.80.34 10.0.2.16 443 54066 6,40,786,2099,0,746,1394,100453,99059,542221,746,1337,762,messaging_apps
10.0.2.16 31.13.80.34 54066 443 6,40,292,598,0,252,1022,100307,99285,542218,252,160,438,messaging_apps
10.0.2.16 31.13.80.8 36570 443 6,40,1500,5006,187,1415,57,67662,67605,95073,1460,3209,1797,messaging_apps
10.0.2.16 31.13.80.34 57292 443 6,40,289,595,0,249,1133,100000,98867,587495,249,160,435,messaging_apps
10.0.2.16 31.13.80.8 57450 443 6,40,1500,4661,49,1460,173,100000,99827,357984,1460,2791,1870,messaging_apps
10.0.2.16 31.13.80.8 50386 443 6,40,1500,4660,49,1460,125,100000,99875,363048,1460,2789,1871,messaging_apps
31.13.80.34 10.0.2.16 443 43482 6,40,92,476,0,26,77,90149,90072,120650,52,186,290,messaging_apps
31.13.80.8 10.0.2.16 443 33672 6,40,1480,4853,0,1440,165,29542241,29542076,29568739,1440,191,4662,messaging_apps
10.0.2.16 31.13.80.34 36658 443 6,40,66,346,0,26,825,100000,99175,421238,26,160,186,messaging_apps
31.13.80.34 10.0.2.16 443 53542 6,40,387,1683,26,308,16629,100000,83371,392848,347,892,791,messaging_apps
31.13.80.8 10.0.2.16 443 38214 6,40,1010,2093,0,970,32,100000,99968,362502,970,1130,963,messaging_apps
10.0.2.16 31.13.80.8 50168 443 6,40,1055,1335,0,1015,116,368357908,368357792,452612268,1015,160,1175,messaging_apps
31.13.80.8 10.0.2.16 443 50168 6,40,71,382,0,31,148,368357663,368357515,368429558,31,191,191,messaging_apps
31.13.80.8 10.0.2.16 443 34210 6,40,1480,4461,0,1440,20,100000,99980,236917,1440,4270,191,messaging_apps
31.13.80.8 10.0.2.16 443 50744 6,40,826,1892,0,786,40,100500,100460,248726,786,946,946,messaging_apps
10.0.2.16 31.13.80.8 50744 443 6,40,1500,3711,49,1460,53,100000,99947,241479,1460,1867,1844,messaging_apps
31.13.80.34 10.0.2.16 443 37528 6,40,428,1147,26,388,7096,100000,92904,591599,388,574,573,messaging_apps
31.13.80.8 10.0.2.16 443 42314 6,40,1010,2076,0,970,68,100000,99932,362283,970,1130,946,messaging_apps
10.0.2.16 31.13.80.34 35266 443 6,40,290,596,0,250,1292,100000,98708,502140,250,186,410,messaging_apps
31.13.80.34 10.0.2.16 443 46064 6,40,516,1193,0,476,11025,101335,90310,537066,476,1007,186,messaging_apps
10.0.2.16 31.13.80.34 46064 443 6,40,344,933,0,304,10813,101255,90442,536862,304,367,566,messaging_apps
31.13.80.8 10.0.2.16 443 41916 6,40,1010,2879,0,970,35,241510835,241510800,241878424,970,946,1933,messaging_apps
31.13.80.8 10.0.2.16 443 48252 6,40,1480,9383,0,1017,67,100000,99933,102019,1440,5920,3463,messaging_apps
10.0.2.16 31.13.80.34 38598 443 6,40,1036,2106,0,996,558,45692,45134,114306,996,736,1370,messaging_apps
31.13.80.8 10.0.2.16 443 40690 6,40,843,1926,0,803,52,100000,99948,255352,803,963,963,messaging_apps
10.0.2.16 31.13.80.8 54916 443 6,40,1500,4661,49,1460,52,100000,99948,343890,1460,2790,1871,messaging_apps
31.13.80.8 10.0.2.16 443 54916 6,40,1010,2076,0,970,74,102812,102738,345200,970,1130,946,messaging_apps
31.13.80.34 10.0.2.16 443 36952 6,40,761,1727,0,721,7047,100000,92953,558640,721,965,762,messaging_apps
10.0.2.16 31.13.80.8 60252 443 6,40,1500,2022,0,1460,223,100000,99777,179728,1460,160,1862,messaging_apps
31.13.80.8 10.0.2.16 443 54940 6,40,1480,9137,0,1440,114,100000,99886,201356,1440,4657,4480,messaging_apps
10.0.2.16 31.13.80.34 59246 443 6,40,290,596,0,250,1169,100000,98831,554393,250,160,436,messaging_apps
10.0.2.16 31.13.80.8 43380 443 6,40,1500,4610,49,1460,126,100000,99874,339069,1460,2754,1856,messaging_apps
10.0.2.16 31.13.80.34 42134 443 6,40,292,598,0,252,896,100000,99104,514202,252,186,412,messaging_apps
10.0.2.16 31.13.80.8 42366 443 6,40,1500,4657,49,1460,92,100000,99908,331350,1460,2786,1871,messaging_apps
31.13.80.34 10.0.2.16 443 44394 6,40,1308,3393,0,1268,3986,100000,96014,406758,1268,1452,1941,messaging_apps
10.0.2.16 31.13.80.34 38720 443 6,40,381,1248,0,341,10699,100000,89301,454174,341,501,747,messaging_apps
31.13.80.8 10.0.2.16 443 54244 6,40,1010,2076,0,970,60,100000,99940,319017,970,1130,946,messaging_apps
31.13.80.34 10.0.2.16 443 45470 6,40,799,2117,0,759,1781,100000,98219,549609,759,1352,765,messaging_apps
31.13.80.8 10.0.2.16 443 39574 6,40,1010,2076,0,970,79,270690,270611,487477,970,1130,946,messaging_apps
10.0.2.16 31.13.80.8 43042 443 6,40,1500,4658,49,1460,189,968001,967812,1206587,1460,2787,1871,messaging_apps
10.0.2.16 31.13.80.8 46200 443 6,40,1500,2022,0,1460,246,100000,99754,165049,1460,160,1862,messaging_apps
31.13.80.8 10.0.2.16 443 49748 6,40,1480,5640,0,1243,97,100000,99903,163157,1440,4677,963,messaging_apps
10.0.2.16 31.13.80.34 58572 443 6,40,291,648,0,251,964,100000,99036,584148,251,186,462,messaging_apps
31.13.80.8 10.0.2.16 443 46030 6,40,1480,8932,0,1267,38,529903214,529903176,530004211,1440,5719,3213,messaging_apps
31.13.80.8 10.0.2.16 443 54784 6,40,1480,9383,0,1017,108,100000,99892,101503,1440,5920,3463,messaging_apps
31.13.80.8 10.0.2.16 443 52896 6,40,1010,2093,0,970,101,100000,99899,323429,970,1130,963,messaging_apps
31.13.80.34 10.0.2.16 443 44912 6,40,795,1883,0,564,26256,700573,674317,1205539,755,724,1159,messaging_apps
10.0.2.16 31.13.80.34 38726 443 6,40,292,806,0,226,1082,200000,198918,579851,252,368,438,messaging_apps
31.13.80.34 10.0.2.16 443 60820 6,40,835,1746,0,795,1705,100000,98295,541167,795,1386,360,messaging_apps
31.13.80.8 10.0.2.16 443 47670 6,40,1010,2093,0,970,81,376469,376388,604942,970,1130,963,messaging_apps
10.0.2.16 31.13.80.8 48700 443 6,40,1500,2022,0,1460,93,100000,99907,176469,1460,160,1862,messaging_apps
31.13.80.8 10.0.2.16 443 39758 6,40,1480,5610,0,1256,43,100000,99957,159225,1440,4664,946,messaging_apps
31.13.80.34 10.0.2.16 443 41270 6,40,788,2120,0,748,11,100000,99989,431539,748,1128,992,messaging_apps
10.0.2.16 31.13.80.8 37070 443 6,40,1500,4659,49,1460,164,100000,99836,350836,1460,2789,1870,messaging_apps
31.13.80.34 10.0.2.16 443 50006 6,40,783,1588,0,743,6159,100000,93841,418486,743,186,1402,messaging_apps
31.13.80.34 10.0.2.16 443 36218 6,40,772,1741,0,732,1179,100000,98821,472368,732,976,765,messaging_apps
31.13.80.34 10.0.2.16 443 53826 6,40,66,346,0,26,503,42104,41601,52683,26,186,160,messaging_apps
31.13.80.34 10.0.2.16 443 55576 6,40,217,523,0,177,450,43987,43537,83251,177,363,160,messaging_apps
10.0.2.16 31.13.80.8 57166 443 6,40,1500,4459,49,1460,2487,100000,97513,442059,1460,2584,1875,messaging_apps
10.0.2.16 31.13.80.34 35994 443 6,40,326,708,0,286,51031,1058243,1007212,1522400,286,262,446,messaging_apps
10.0.2.16 31.13.80.8 43308 443 6,40,1500,4457,49,1460,76,100000,99924,423467,1460,2584,1873,messaging_apps
31.13.80.34 10.0.2.16 443 34668 6,40,772,1741,0,732,1243,100000,98757,541998,732,976,765,messaging_apps
31.13.80.34 10.0.2.16 443 34664 6,40,564,1114,0,524,35401,100000,64599,498972,524,710,404,messaging_apps
10.0.2.16 31.13.80.8 46268 443 6,40,1500,4661,49,1460,68,100000,99932,337057,1460,2789,1872,messaging_apps
31.13.80.8 10.0.2.16 443 34868 6,40,1480,4470,0,1239,129,509438138,509438009,509575471,1440,4279,191,messaging_apps
31.13.80.8 10.0.2.16 443 51622 6,40,1010,2093,0,970,51,100000,99949,332615,970,1130,963,messaging_apps
31.13.80.8 10.0.2.16 443 49364 6,40,1480,5618,0,1265,202,100000,99798,165194,1440,4655,963,messaging_apps
10.0.2.16 31.13.80.34 56002 443 6,40,322,916,0,282,28087,100000,71913,449457,282,423,493,messaging_apps
31.13.80.34 10.0.2.16 443 48750 6,40,784,1168,0,744,935,100000,99065,195484,744,956,212,messaging_apps
31.13.80.8 10.0.2.16 443 50544 6,40,1010,2093,0,970,55,100000,99945,338474,970,1130,963,messaging_apps
10.0.2.16 31.13.80.34 49142 443 6,40,291,808,0,225,2086,100000,97914,524151,251,371,437,messaging_apps
31.13.80.8 10.0.2.16 443 55512 6,40,1010,2093,0,970,38,100000,99962,358947,970,1130,963,messaging_apps
31.13.80.34 10.0.2.16 443 35160 6,40,758,1563,0,718,3242,100000,96758,408505,718,186,1377,messaging_apps
10.0.2.16 31.13.80.8 34760 443 6,40,1500,4609,49,1460,156,501362,501206,719022,1460,2753,1856,messaging_apps
31.13.80.34 10.0.2.16 443 48096 6,82,777,2247,0,695,1362,613525,612163,1114887,695,1168,1079,messaging_apps
31.13.80.8 10.0.2.16 443 42322 6,40,1480,5625,0,1258,83,100000,99917,162899,1440,4662,963,messaging_apps
31.13.80.34 10.0.2.16 443 54520 6,40,791,1760,0,751,2439,100000,97561,573563,751,995,765,messaging_apps
31.13.80.8 10.0.2.16 443 43080 6,40,1480,5596,0,1270,52,100000,99948,161606,1440,4650,946,messaging_apps
31.13.80.34 10.0.2.16 443 42636 6,40,765,1569,0,725,2572,100000,97428,503967,725,186,1383,messaging_apps
